,temp,hum,windspeed,atemp,cnt
14371,0.62,0.83,0.0,0.5758,32
14372,0.62,0.88,0.0896,0.5606,7
14373,0.62,0.88,0.1343,0.5606,8
14374,0.62,0.88,0.0896,0.5606,4
14375,0.62,0.83,0.0,0.5758,12
14376,0.62,0.88,0.0,0.5606,36
14377,0.62,0.88,0.0,0.5606,145
14378,0.66,0.83,0.0,0.6061,433
14379,0.66,0.83,0.0896,0.6061,699
14380,0.66,0.83,0.1045,0.6061,342
14381,0.72,0.74,0.1343,0.697,206
14382,0.74,0.66,0.194,0.697,229
14383,0.76,0.62,0.0,0.7121,283
14384,0.76,0.57,0.1642,0.7121,288
14385,0.8,0.49,0.0896,0.7424,246
14386,0.8,0.55,0.2985,0.7576,282
14387,0.8,0.55,0.2537,0.7576,444
14388,0.8,0.46,0.2239,0.7273,845
14389,0.78,0.52,0.2537,0.7121,834
14390,0.74,0.7,0.2239,0.697,573
14391,0.74,0.7,0.194,0.697,416
14392,0.72,0.74,0.194,0.697,278
14393,0.7,0.84,0.194,0.6667,161
14394,0.7,0.84,0.1642,0.6667,114
14395,0.7,0.84,0.2537,0.6667,38
14396,0.68,0.89,0.194,0.6364,21
14397,0.68,0.83,0.2537,0.6364,15
14398,0.66,0.89,0.1343,0.5909,4
14399,0.66,0.83,0.1343,0.6061,8
14400,0.66,0.83,0.0896,0.6061,42
14401,0.66,0.89,0.1045,0.5909,147
14402,0.66,0.83,0.1045,0.6061,269
14403,0.66,0.85,0.1045,0.6212,693
14404,0.7,0.79,0.1642,0.6667,395
14405,0.74,0.62,0.2537,0.6818,204
14406,0.78,0.55,0.2537,0.7273,218
14407,0.8,0.49,0.2836,0.7424,297
14408,0.82,0.43,0.2985,0.7424,288
14409,0.84,0.38,0.3284,0.7424,251
14410,0.82,0.34,0.2985,0.7273,317
14411,0.82,0.33,0.3284,0.7121,480
14412,0.8,0.35,0.3881,0.697,864
14413,0.78,0.4,0.2537,0.697,818
14414,0.74,0.45,0.1642,0.6667,597
14415,0.72,0.48,0.1045,0.6667,435
14416,0.72,0.48,0.0896,0.6667,314
14417,0.7,0.54,0.0,0.6515,216
14418,0.68,0.57,0.0,0.6364,109
14419,0.66,0.69,0.0,0.6212,47
14420,0.64,0.69,0.1343,0.6061,14
14421,0.62,0.73,0.1343,0.5909,6
14422,0.62,0.73,0.1045,0.5909,9
14423,0.6,0.73,0.2239,0.5909,10
14424,0.6,0.73,0.194,0.5909,40
14425,0.6,0.73,0.194,0.5909,181
14426,0.64,0.65,0.0896,0.6061,554
14427,0.66,0.61,0.1642,0.6212,808
14428,0.7,0.51,0.194,0.6515,348
14429,0.72,0.48,0.1642,0.6667,178
14430,0.72,0.45,0.0,0.6515,253
14431,0.76,0.4,0.0,0.6818,360
14432,0.74,0.42,0.0,0.6667,300
14433,0.76,0.4,0.0896,0.6818,301
14434,0.76,0.4,0.194,0.6818,338
14435,0.76,0.37,0.1343,0.6667,493
14436,0.78,0.35,0.2239,0.6818,870
14437,0.74,0.42,0.1642,0.6667,812
14438,0.7,0.54,0.194,0.6515,643
14439,0.68,0.57,0.0,0.6364,427
14440,0.66,0.54,0.1045,0.6212,313
14441,0.66,0.54,0.0,0.6212,235
14442,0.66,0.57,0.0,0.6212,157
14443,0.64,0.69,0.0,0.6061,65
14444,0.64,0.65,0.0,0.6061,23
14445,0.62,0.73,0.0,0.5909,17
14446,0.62,0.73,0.0,0.5909,5
14447,0.62,0.73,0.0,0.5909,8
14448,0.62,0.73,0.0,0.5909,35
14449,0.6,0.83,0.1642,0.5606,163
14450,0.64,0.73,0.0,0.6061,532
14451,0.66,0.65,0.0,0.6212,754
14452,0.7,0.58,0.0,0.6515,396
14453,0.72,0.54,0.0,0.6667,234
14454,0.76,0.4,0.0896,0.6818,276
14455,0.76,0.45,0.1343,0.6818,294
14456,0.76,0.48,0.1045,0.6818,290
14457,0.76,0.48,0.1343,0.6818,273
14458,0.8,0.46,0.1642,0.7273,338
14459,0.8,0.43,0.1642,0.7273,482
14460,0.82,0.34,0.2239,0.7273,844
14461,0.8,0.38,0.1343,0.7121,853
14462,0.76,0.48,0.1343,0.6818,610
14463,0.74,0.58,0.1642,0.6818,471
14464,0.72,0.66,0.1343,0.6818,307
14465,0.7,0.7,0.0,0.6515,291
14466,0.7,0.74,0.1045,0.6667,152
14467,0.68,0.83,0.1642,0.6364,82
14468,0.68,0.83,0.1642,0.6364,32
14469,0.66,0.89,0.1343,0.5909,20
14470,0.66,0.89,0.1045,0.5909,5
14471,0.64,0.89,0.1343,0.5758,7
14472,0.64,0.89,0.1642,0.5758,29
14473,0.64,0.89,0.1642,0.5758,108
14474,0.64,0.89,0.0896,0.5758,421
14475,0.7,0.74,0.0,0.6667,690
14476,0.74,0.7,0.0,0.697,398
14477,0.76,0.62,0.0896,0.7121,256
14478,0.86,0.28,0.2985,0.7424,309
14479,0.86,0.26,0.2537,0.7424,410
14480,0.88,0.27,0.3284,0.7576,368
14481,0.9,0.25,0.2239,0.7727,436
14482,0.9,0.27,0.2985,0.7879,526
14483,0.9,0.27,0.2537,0.7879,528
14484,0.88,0.32,0.1642,0.7727,617
14485,0.86,0.36,0.2537,0.7576,546
14486,0.8,0.49,0.1343,0.7424,452
14487,0.8,0.49,0.1343,0.7424,356
14488,0.76,0.58,0.194,0.7121,303
14489,0.76,0.58,0.194,0.7121,277
14490,0.74,0.62,0.1045,0.6818,174
14491,0.74,0.62,0.1045,0.6818,168
14492,0.72,0.74,0.1343,0.697,79
14493,0.7,0.7,0.1642,0.6515,69
14494,0.7,0.7,0.1045,0.6515,35
14495,0.7,0.7,0.0,0.6515,12
14496,0.68,0.79,0.0,0.6364,22
14497,0.68,0.79,0.0,0.6364,36
14498,0.74,0.58,0.1343,0.6818,66
14499,0.76,0.58,0.2537,0.7121,162
14500,0.76,0.58,0.194,0.7121,237
14501,0.78,0.55,0.194,0.7273,417
14502,0.8,0.55,0.2239,0.7576,492
14503,0.8,0.55,0.1642,0.7576,471
14504,0.82,0.52,0.0896,0.7727,504
14505,0.86,0.44,0.1642,0.7879,514
14506,0.86,0.44,0.2836,0.7879,563
14507,0.84,0.49,0.1642,0.7879,462
14508,0.82,0.52,0.0,0.7727,463
14509,0.82,0.52,0.0,0.7727,442
14510,0.78,0.62,0.0,0.7424,392
14511,0.76,0.67,0.2537,0.7273,207
14512,0.64,0.89,0.0,0.5758,104
14513,0.66,0.89,0.0,0.5909,78
14514,0.66,0.89,0.0896,0.5909,145
14515,0.66,0.89,0.0896,0.5909,99
14516,0.66,0.89,0.0,0.5909,73
14517,0.66,0.89,0.0,0.5909,84
14518,0.66,0.89,0.0896,0.5909,42
14519,0.66,0.89,0.0,0.5909,22
14520,0.66,0.89,0.0,0.5909,12
14521,0.66,0.89,0.0,0.5909,15
14522,0.66,0.94,0.0896,0.5909,42
14523,0.68,0.89,0.0896,0.6364,129
14524,0.7,0.84,0.0,0.6667,232
14525,0.72,0.79,0.0,0.697,388
14526,0.74,0.7,0.0,0.697,489
14527,0.74,0.7,0.0,0.697,545
14528,0.72,0.74,0.0896,0.697,493
14529,0.72,0.79,0.0896,0.697,457
14530,0.74,0.74,0.1343,0.7121,355
14531,0.74,0.7,0.0,0.697,474
14532,0.76,0.66,0.0896,0.7273,503
14533,0.74,0.74,0.0,0.7121,500
14534,0.7,0.84,0.2239,0.6667,292
14535,0.7,0.84,0.1642,0.6667,104
14536,0.7,0.7,0.1642,0.6515,171
14537,0.68,0.83,0.1343,0.6364,166
14538,0.66,0.89,0.0896,0.5909,123
14539,0.66,0.94,0.0,0.5909,104
14540,0.68,0.89,0.1642,0.6364,55
14541,0.66,0.89,0.1045,0.5909,40
14542,0.66,0.89,0.1343,0.5909,28
14543,0.66,0.89,0.0896,0.5909,11
14544,0.66,0.89,0.0,0.5909,4
14545,0.66,0.94,0.0,0.5909,15
14546,0.68,0.85,0.0,0.6364,43
14547,0.7,0.84,0.1045,0.6667,127
14548,0.7,0.84,0.1343,0.6667,229
14549,0.74,0.74,0.2239,0.7121,359
14550,0.74,0.7,0.2836,0.697,459
14551,0.76,0.62,0.2985,0.7121,543
14552,0.76,0.66,0.2537,0.7273,566
14553,0.74,0.7,0.2985,0.697,512
14554,0.74,0.7,0.2239,0.697,449
14555,0.74,0.7,0.2239,0.697,500
14556,0.74,0.7,0.1343,0.697,498
14557,0.74,0.66,0.1642,0.697,482
14558,0.72,0.74,0.194,0.697,374
14559,0.72,0.76,0.1045,0.6818,261
14560,0.72,0.76,0.1045,0.6818,184
14561,0.7,0.84,0.1343,0.6667,121
14562,0.7,0.84,0.2537,0.6667,70
14563,0.7,0.84,0.2537,0.6667,29
14564,0.68,0.82,0.1343,0.6364,24
14565,0.68,0.82,0.1343,0.6364,5
14566,0.66,0.89,0.0896,0.5909,10
14567,0.66,0.89,0.0,0.5909,8
14568,0.66,0.89,0.0,0.5909,38
14569,0.68,0.89,0.1045,0.6364,172
14570,0.68,0.89,0.1045,0.6364,493
14571,0.7,0.84,0.1642,0.6667,632
14572,0.72,0.79,0.2239,0.697,323
14573,0.72,0.74,0.2537,0.697,172
14574,0.74,0.7,0.2836,0.697,198
14575,0.76,0.7,0.2836,0.7273,287
14576,0.8,0.55,0.4478,0.7576,275
14577,0.8,0.55,0.4179,0.7576,274
14578,0.8,0.59,0.4627,0.7727,292
14579,0.76,0.7,0.4179,0.7273,458
14580,0.76,0.7,0.3582,0.7273,856
14581,0.76,0.75,0.2239,0.7424,839
14582,0.76,0.7,0.2239,0.7273,552
14583,0.74,0.7,0.2537,0.697,385
14584,0.74,0.74,0.2537,0.7121,268
14585,0.74,0.7,0.2836,0.697,179
14586,0.72,0.74,0.2985,0.697,95
14587,0.72,0.74,0.2537,0.697,37
14588,0.7,0.84,0.194,0.6667,13
14589,0.7,0.84,0.194,0.6667,9
14590,0.7,0.79,0.2836,0.6667,4
14591,0.7,0.79,0.2836,0.6667,5
14592,0.7,0.79,0.2985,0.6667,40
14593,0.7,0.79,0.2836,0.6667,210
14594,0.7,0.79,0.2537,0.6667,500
14595,0.72,0.74,0.194,0.697,725
14596,0.74,0.7,0.2537,0.697,290
14597,0.76,0.7,0.1642,0.7273,235
14598,0.78,0.62,0.1642,0.7424,217
14599,0.78,0.7,0.1045,0.7727,266
14600,0.8,0.63,0.1642,0.7879,234
14601,0.82,0.56,0.1045,0.7879,211
14602,0.78,0.7,0.194,0.7727,245
14603,0.76,0.7,0.2537,0.7273,430
14604,0.76,0.66,0.2537,0.7273,863
14605,0.76,0.75,0.194,0.7424,839
14606,0.74,0.7,0.1642,0.697,662
14607,0.72,0.84,0.1642,0.7121,412
14608,0.72,0.79,0.0,0.697,296
14609,0.72,0.79,0.0,0.697,219
14610,0.7,0.84,0.0896,0.6667,150
14611,0.7,0.84,0.0896,0.6667,65
14612,0.7,0.84,0.0,0.6667,18
14613,0.72,0.79,0.0,0.697,8
14614,0.7,0.84,0.1045,0.6667,9
14615,0.7,0.84,0.0896,0.6667,8
14616,0.7,0.84,0.194,0.6667,38
14617,0.7,0.84,0.0896,0.6667,200
14618,0.7,0.84,0.1045,0.6667,482
14619,0.7,0.79,0.0,0.6667,646
14620,0.66,0.94,0.1343,0.5909,123
14621,0.66,0.94,0.1343,0.5909,49
14622,0.7,0.84,0.1642,0.6667,62
14623,0.72,0.79,0.2239,0.697,137
14624,0.72,0.79,0.1045,0.697,191
14625,0.74,0.74,0.0896,0.7121,216
14626,0.74,0.66,0.194,0.697,270
14627,0.74,0.7,0.2239,0.697,416
14628,0.74,0.7,0.2537,0.697,808
14629,0.72,0.7,0.2537,0.6818,835
14630,0.68,0.74,0.2537,0.6364,558
14631,0.66,0.78,0.2239,0.6061,406
14632,0.64,0.89,0.1642,0.5758,272
14633,0.64,0.89,0.1642,0.5758,217
14634,0.64,0.89,0.1642,0.5758,169
14635,0.64,0.89,0.1343,0.5758,96
14636,0.62,0.88,0.1045,0.5606,29
14637,0.62,0.83,0.0896,0.5758,11
14638,0.62,0.83,0.0896,0.5758,9
14639,0.62,0.88,0.0,0.5606,8
14640,0.62,0.88,0.0,0.5606,40
14641,0.62,0.88,0.1045,0.5606,140
14642,0.64,0.89,0.1045,0.5758,486
14643,0.66,0.83,0.1045,0.6061,719
14644,0.7,0.79,0.1343,0.6667,344
14645,0.72,0.74,0.1343,0.697,224
14646,0.76,0.62,0.1343,0.7121,296
14647,0.78,0.59,0.1642,0.7424,323
14648,0.8,0.59,0.2537,0.7727,354
14649,0.8,0.59,0.2537,0.7727,253
14650,0.8,0.55,0.2537,0.7576,331
14651,0.8,0.55,0.2836,0.7576,470
14652,0.78,0.59,0.3284,0.7424,772
14653,0.76,0.62,0.2985,0.7121,792
14654,0.74,0.62,0.2836,0.6818,568
14655,0.72,0.66,0.2239,0.6818,391
14656,0.7,0.74,0.1642,0.6667,301
14657,0.7,0.74,0.2239,0.6667,299
14658,0.66,0.89,0.2537,0.5909,248
14659,0.66,0.89,0.2537,0.5909,150
14660,0.66,0.89,0.2836,0.5909,117
14661,0.66,0.89,0.3284,0.5909,77
14662,0.66,0.89,0.2239,0.5909,43
14663,0.66,0.94,0.2239,0.5909,11
14664,0.66,0.94,0.2537,0.5909,15
14665,0.66,0.89,0.2836,0.5909,34
14666,0.66,0.89,0.2836,0.5909,82
14667,0.7,0.79,0.3284,0.6667,230
14668,0.7,0.74,0.3881,0.6667,348
14669,0.74,0.7,0.3881,0.697,422
14670,0.76,0.62,0.4478,0.7121,578
14671,0.8,0.55,0.4925,0.7576,694
14672,0.82,0.52,0.5224,0.7727,668
14673,0.82,0.52,0.4478,0.7727,626
14674,0.56,0.88,0.2537,0.5303,512
14675,0.56,0.88,0.194,0.5303,114
14676,0.58,0.83,0.194,0.5455,171
14677,0.58,0.83,0.1343,0.5455,167
14678,0.58,0.88,0.1045,0.5455,215
14679,0.58,0.88,0.0896,0.5455,194
14680,0.6,0.83,0.1642,0.5606,181
14681,0.58,0.78,0.2985,0.5455,194
14682,0.58,0.73,0.1642,0.5455,133
14683,0.56,0.73,0.194,0.5303,124
14684,0.56,0.73,0.2239,0.5303,124
14685,0.54,0.77,0.2836,0.5152,96
14686,0.54,0.73,0.2239,0.5152,46
14687,0.52,0.77,0.2537,0.5,28
14688,0.52,0.77,0.194,0.5,55
14689,0.52,0.77,0.194,0.5,35
14690,0.54,0.73,0.1642,0.5152,70
14691,0.58,0.68,0.2239,0.5455,170
14692,0.62,0.61,0.2537,0.6061,299
14693,0.64,0.57,0.2985,0.6212,495
14694,0.66,0.47,0.2537,0.6212,585
14695,0.66,0.47,0.0,0.6212,757
14696,0.68,0.39,0.0,0.6364,729
14697,0.72,0.3,0.2836,0.6515,647
14698,0.72,0.32,0.2537,0.6515,696
14699,0.68,0.36,0.2836,0.6364,701
14700,0.7,0.37,0.2537,0.6364,671
14701,0.66,0.36,0.2537,0.6212,560
14702,0.66,0.36,0.2537,0.6212,496
14703,0.62,0.41,0.2836,0.6212,356
14704,0.6,0.46,0.2239,0.6212,206
14705,0.58,0.49,0.2537,0.5455,189
14706,0.56,0.52,0.2836,0.5303,92
14707,0.56,0.52,0.2836,0.5303,41
14708,0.54,0.6,0.194,0.5152,18
14709,0.54,0.6,0.3582,0.5152,17
14710,0.52,0.68,0.2836,0.5,12
14711,0.52,0.68,0.2836,0.5,5
14712,0.5,0.72,0.2537,0.4848,40
14713,0.5,0.72,0.1343,0.4848,180
14714,0.52,0.68,0.2239,0.5,447
14715,0.56,0.6,0.2836,0.5303,730
14716,0.6,0.53,0.2985,0.6212,361
14717,0.62,0.5,0.2836,0.6212,210
14718,0.62,0.43,0.2985,0.6212,236
14719,0.64,0.44,0.3881,0.6212,332
14720,0.64,0.38,0.2239,0.6212,323
14721,0.66,0.36,0.2836,0.6212,340
14722,0.66,0.31,0.3881,0.6212,346
14723,0.66,0.34,0.3284,0.6212,488
14724,0.66,0.34,0.3284,0.6212,871
14725,0.62,0.35,0.2985,0.6212,968
14726,0.62,0.38,0.2985,0.6212,633
14727,0.6,0.4,0.194,0.6212,390
14728,0.56,0.49,0.1642,0.5303,285
14729,0.54,0.52,0.1343,0.5152,159
14730,0.54,0.52,0.0,0.5152,93
14731,0.52,0.59,0.1045,0.5,32
14732,0.5,0.63,0.0,0.4848,10
14733,0.48,0.77,0.1642,0.4697,6
14734,0.48,0.67,0.1343,0.4697,8
14735,0.48,0.72,0.1045,0.4697,9
14736,0.46,0.72,0.0896,0.4545,44
14737,0.46,0.77,0.1045,0.4545,211
14738,0.5,0.72,0.1045,0.4848,596
14739,0.54,0.68,0.0896,0.5152,750
14740,0.6,0.49,0.0,0.6212,358
14741,0.62,0.38,0.0,0.6212,196
14742,0.64,0.33,0.0896,0.6212,247
14743,0.64,0.33,0.0,0.6212,316
14744,0.66,0.29,0.0896,0.6212,328
14745,0.68,0.3,0.0896,0.6212,255
14746,0.7,0.28,0.1045,0.6364,326
14747,0.7,0.28,0.1343,0.6364,536
14748,0.7,0.28,0.0,0.6364,970
14749,0.64,0.36,0.1642,0.6212,877
14750,0.62,0.41,0.194,0.6212,596
14751,0.58,0.56,0.1343,0.5455,461
14752,0.56,0.6,0.1045,0.5303,310
14753,0.56,0.64,0.1045,0.5303,216
14754,0.54,0.68,0.1045,0.5152,109
14755,0.52,0.72,0.1045,0.5,49
14756,0.52,0.72,0.1045,0.5,21
14757,0.52,0.72,0.0896,0.5,11
14758,0.5,0.77,0.0896,0.4848,7
14759,0.5,0.72,0.0896,0.4848,5
14760,0.5,0.72,0.0896,0.4848,48
14761,0.5,0.72,0.0896,0.4848,205
14762,0.52,0.72,0.0,0.5,557
14763,0.56,0.64,0.1045,0.5303,770
14764,0.6,0.64,0.1343,0.6061,328
14765,0.62,0.61,0.1343,0.6061,205
14766,0.66,0.5,0.194,0.6212,232
14767,0.68,0.36,0.1343,0.6364,352
14768,0.7,0.34,0.1343,0.6364,323
14769,0.7,0.37,0.1642,0.6364,278
14770,0.72,0.37,0.1343,0.6515,318
14771,0.72,0.37,0.1642,0.6515,509
14772,0.7,0.41,0.2985,0.6364,925
14773,0.66,0.44,0.2537,0.6212,977
14774,0.64,0.5,0.194,0.6212,635
14775,0.62,0.57,0.1343,0.6212,470
14776,0.6,0.6,0.1343,0.6061,306
14777,0.56,0.64,0.0896,0.5303,212
14778,0.56,0.68,0.1045,0.5303,127
14779,0.56,0.73,0.0896,0.5303,57
14780,0.54,0.77,0.0896,0.5152,28
14781,0.54,0.77,0.0,0.5152,9
14782,0.52,0.83,0.0,0.5,11
14783,0.52,0.83,0.0,0.5,6
14784,0.52,0.83,0.0,0.5,57
14785,0.5,0.82,0.0,0.4848,195
14786,0.54,0.77,0.0,0.5152,571
14787,0.56,0.73,0.0,0.5303,758
14788,0.6,0.64,0.0896,0.6061,338
14789,0.64,0.61,0.0896,0.6212,212
14790,0.66,0.5,0.1642,0.6212,254
14791,0.68,0.44,0.1045,0.6364,297
14792,0.7,0.42,0.0,0.6364,283
14793,0.72,0.39,0.1343,0.6515,274
14794,0.72,0.42,0.1045,0.6515,352
14795,0.72,0.39,0.0896,0.6515,491
14796,0.72,0.42,0.194,0.6515,884
14797,0.68,0.57,0.2537,0.6364,852
14798,0.64,0.65,0.1343,0.6061,674
14799,0.62,0.69,0.1045,0.6061,463
14800,0.62,0.65,0.1045,0.6061,317
14801,0.6,0.69,0.1343,0.5909,251
14802,0.58,0.73,0.1045,0.5455,170
14803,0.56,0.73,0.0896,0.5303,87
14804,0.56,0.73,0.0896,0.5303,41
14805,0.56,0.73,0.0,0.5303,30
14806,0.54,0.77,0.0,0.5152,14
14807,0.54,0.77,0.0,0.5152,12
14808,0.54,0.83,0.0,0.5152,41
14809,0.54,0.88,0.0,0.5152,152
14810,0.56,0.88,0.0,0.5303,454
14811,0.6,0.78,0.1642,0.5758,766
14812,0.62,0.78,0.1642,0.5909,347
14813,0.68,0.65,0.0,0.6364,246
14814,0.68,0.61,0.1045,0.6364,280
14815,0.7,0.54,0.194,0.6515,409
14816,0.7,0.54,0.194,0.6515,408
14817,0.72,0.45,0.1642,0.6515,371
14818,0.72,0.48,0.1343,0.6667,367
14819,0.72,0.51,0.0,0.6667,563
14820,0.72,0.51,0.194,0.6667,894
14821,0.72,0.45,0.2239,0.6515,808
14822,0.68,0.57,0.1642,0.6364,579
14823,0.66,0.61,0.1045,0.6212,404
14824,0.64,0.73,0.2239,0.6061,312
14825,0.62,0.83,0.194,0.5758,229
14826,0.62,0.78,0.0896,0.5909,195
14827,0.6,0.83,0.1045,0.5606,207
14828,0.6,0.73,0.0,0.5909,109
14829,0.58,0.78,0.1045,0.5455,93
14830,0.6,0.73,0.2537,0.5909,37
14831,0.6,0.69,0.3582,0.5909,6
14832,0.58,0.6,0.5224,0.5455,16
14833,0.54,0.49,0.4179,0.5152,33
14834,0.54,0.52,0.2836,0.5152,73
14835,0.56,0.49,0.4179,0.5303,212
14836,0.6,0.43,0.4179,0.6212,342
14837,0.62,0.41,0.3881,0.6212,442
14838,0.64,0.38,0.3881,0.6212,627
14839,0.66,0.36,0.3582,0.6212,706
14840,0.68,0.36,0.194,0.6364,704
14841,0.68,0.34,0.3284,0.6364,715
14842,0.68,0.34,0.2836,0.6364,654
14843,0.66,0.36,0.2239,0.6212,783
14844,0.66,0.36,0.2537,0.6212,729
14845,0.64,0.36,0.2836,0.6212,614
14846,0.62,0.41,0.1642,0.6212,478
14847,0.6,0.43,0.0896,0.6212,330
14848,0.56,0.52,0.1045,0.5303,296
14849,0.56,0.52,0.0,0.5303,279
14850,0.54,0.6,0.0,0.5152,229
14851,0.54,0.64,0.0,0.5152,151
14852,0.54,0.64,0.0,0.5152,117
14853,0.52,0.63,0.0,0.5,89
14854,0.5,0.68,0.0,0.4848,48
14855,0.5,0.72,0.0,0.4848,8
14856,0.5,0.72,0.0,0.4848,13
14857,0.5,0.72,0.0,0.4848,35
14858,0.5,0.77,0.1045,0.4848,71
14859,0.54,0.64,0.1642,0.5152,128
14860,0.58,0.6,0.1343,0.5455,296
14861,0.62,0.5,0.1045,0.6212,490
14862,0.64,0.47,0.1642,0.6212,559
14863,0.66,0.44,0.1642,0.6212,656
14864,0.64,0.41,0.1642,0.6212,694
14865,0.66,0.39,0.1343,0.6212,635
14866,0.64,0.41,0.1642,0.6212,557
14867,0.64,0.44,0.1642,0.6212,596
14868,0.66,0.41,0.0,0.6212,570
14869,0.62,0.5,0.1642,0.6212,481
14870,0.62,0.5,0.1343,0.6212,403
14871,0.6,0.53,0.1045,0.6212,324
14872,0.6,0.56,0.1045,0.6212,191
14873,0.56,0.68,0.0896,0.5303,127
14874,0.54,0.68,0.1045,0.5152,94
14875,0.54,0.68,0.1642,0.5152,45
14876,0.52,0.72,0.0896,0.5,21
14877,0.52,0.72,0.0,0.5,13
14878,0.5,0.77,0.0896,0.4848,7
14879,0.5,0.77,0.0,0.4848,11
14880,0.48,0.82,0.0896,0.4697,45
14881,0.48,0.82,0.0,0.4697,164
14882,0.52,0.77,0.0,0.5,492
14883,0.54,0.77,0.0896,0.5152,683
14884,0.58,0.68,0.1343,0.5455,299
14885,0.62,0.65,0.194,0.6061,202
14886,0.62,0.69,0.2239,0.6061,252
14887,0.62,0.69,0.194,0.6061,295
14888,0.64,0.65,0.2537,0.6061,343
14889,0.64,0.65,0.2537,0.6061,332
14890,0.64,0.65,0.2537,0.6061,338
14891,0.64,0.69,0.2537,0.6061,453
14892,0.64,0.65,0.2239,0.6061,842
14893,0.62,0.73,0.1642,0.5909,774
14894,0.62,0.73,0.1045,0.5909,486
14895,0.62,0.73,0.1343,0.5909,340
14896,0.62,0.83,0.2239,0.5758,233
14897,0.62,0.83,0.2537,0.5758,129
14898,0.6,0.94,0.2537,0.5152,70
14899,0.6,0.94,0.2537,0.5152,13
14900,0.6,0.94,0.194,0.5152,5
14901,0.6,0.94,0.194,0.5152,4
14902,0.62,0.94,0.2836,0.5455,6
14903,0.62,0.94,0.3582,0.5455,7
14904,0.64,0.89,0.3284,0.5758,48
14905,0.64,0.89,0.3284,0.5758,167
14906,0.64,0.89,0.4478,0.5758,356
14907,0.66,0.83,0.5522,0.6061,672
14908,0.66,0.83,0.5821,0.6061,293
14909,0.68,0.79,0.6418,0.6364,160
14910,0.68,0.79,0.6418,0.6364,151
14911,0.68,0.83,0.4478,0.6364,88
14912,0.7,0.74,0.5821,0.6667,114
14913,0.6,0.94,0.4627,0.5152,143
14914,0.6,0.88,0.2537,0.5455,36
14915,0.6,0.88,0.2985,0.5455,141
14916,0.6,0.88,0.194,0.5455,338
14917,0.6,0.88,0.1642,0.5455,281
14918,0.6,0.88,0.2985,0.5455,324
14919,0.6,0.88,0.194,0.5455,290
14920,0.6,0.88,0.194,0.5455,207
14921,0.58,0.83,0.4627,0.5455,151
14922,0.56,0.83,0.2239,0.5303,78
14923,0.56,0.68,0.2836,0.5303,26
14924,0.54,0.68,0.2537,0.5152,12
14925,0.54,0.64,0.3284,0.5152,3
14926,0.52,0.63,0.2537,0.5,5
14927,0.52,0.68,0.3582,0.5,10
14928,0.52,0.68,0.2836,0.5,56
14929,0.52,0.63,0.2537,0.5,172
14930,0.52,0.63,0.2239,0.5,545
14931,0.52,0.59,0.2239,0.5,797
14932,0.54,0.6,0.2537,0.5152,362
14933,0.56,0.52,0.194,0.5303,192
14934,0.6,0.43,0.2537,0.6212,247
14935,0.6,0.43,0.2537,0.6212,313
14936,0.6,0.4,0.2537,0.6212,289
14937,0.62,0.38,0.2537,0.6212,286
14938,0.62,0.35,0.0,0.6212,311
14939,0.62,0.35,0.0,0.6212,466
14940,0.6,0.38,0.2239,0.6212,886
14941,0.58,0.4,0.2836,0.5455,892
14942,0.56,0.43,0.2239,0.5303,611
14943,0.52,0.48,0.1642,0.5,409
14944,0.5,0.59,0.1642,0.4848,349
14945,0.5,0.63,0.0896,0.4848,229
14946,0.48,0.67,0.0896,0.4697,123
14947,0.5,0.63,0.0,0.4848,58
14948,0.46,0.72,0.1045,0.4545,18
14949,0.46,0.72,0.0896,0.4545,11
14950,0.44,0.77,0.0,0.4394,6
14951,0.44,0.77,0.1045,0.4394,6
14952,0.44,0.77,0.1045,0.4394,56
14953,0.44,0.77,0.0,0.4394,170
14954,0.46,0.82,0.1045,0.4545,534
14955,0.5,0.68,0.0896,0.4848,790
14956,0.56,0.6,0.0896,0.5303,355
14957,0.58,0.53,0.0896,0.5455,190
14958,0.62,0.43,0.0,0.6212,243
14959,0.62,0.43,0.1343,0.6212,290
14960,0.64,0.44,0.1343,0.6212,336
14961,0.64,0.47,0.194,0.6212,298
14962,0.66,0.47,0.194,0.6212,291
14963,0.64,0.47,0.1642,0.6212,457
14964,0.64,0.5,0.2239,0.6212,976
14965,0.6,0.56,0.2537,0.6212,900
14966,0.58,0.6,0.2239,0.5455,603
14967,0.56,0.64,0.1343,0.5303,417
14968,0.56,0.64,0.194,0.5303,274
14969,0.54,0.73,0.1045,0.5152,287
14970,0.54,0.68,0.1045,0.5152,154
14971,0.54,0.68,0.0,0.5152,66
14972,0.52,0.72,0.0,0.5,49
14973,0.52,0.72,0.0,0.5,14
14974,0.5,0.77,0.0896,0.4848,12
14975,0.5,0.77,0.0,0.4848,10
14976,0.5,0.82,0.0,0.4848,49
14977,0.5,0.77,0.0896,0.4848,165
14978,0.52,0.77,0.0,0.5,503
14979,0.54,0.73,0.1343,0.5152,757
14980,0.58,0.68,0.1343,0.5455,383
14981,0.62,0.61,0.2239,0.6061,225
14982,0.66,0.57,0.2239,0.6212,321
14983,0.68,0.57,0.1642,0.6364,389
14984,0.7,0.54,0.1642,0.6515,421
14985,0.7,0.54,0.2985,0.6515,412
14986,0.7,0.54,0.2239,0.6515,423
14987,0.7,0.54,0.194,0.6515,567
